"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1760";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,41071428571429;6,94940476190476;500;5500;51,6846464529355;850,839437030588;24,4640659877228;51,6846464529355;-1
"1761";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,57440476190476;6,95833333333333;500;5500;50,8871707830981;1353,09086121867;45,1908456954379;50,8871707830981;-1
"1762";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,34821428571429;7,05952380952381;500;5500;50,780884844851;944,337241102143;40,2290126692976;50,780884844851;-1
"1763";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,58928571428571;6,80952380952381;500;5500;50,2642330255554;912,434897318782;31,6883208204588;50,2642330255554;-1
"1764";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,47321428571429;7,02083333333333;500;5500;50,5147094731917;912,785103452489;35,0796593563832;50,5147094731917;-1
"1765";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,48511904761905;6,67261904761905;500;5500;50,2588017608045;1515,63467826765;42,3041712662887;50,2588017608045;-1
"1766";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,45238095238095;6,99702380952381;500;5500;50,7377828574836;1081,8789747001;26,4408164186887;50,7377828574836;-1
"1767";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,48809523809524;6,54166666666667;500;5500;50,034971199127;890,198318126771;27,4164225748641;50,034971199127;-1
"1768";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,61309523809524;6,80952380952381;500;5500;51,292071931228;979,798744634805;29,6954100654478;51,292071931228;-1
"1769";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,37797619047619;6,93452380952381;500;5500;50,8486000742349;1023,86439986794;27,5139685333189;50,8486000742349;-1
"1770";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,38690476190476;6,78571428571429;500;5500;50,9736740481273;1593,62112020022;44,3249339548933;50,9736740481273;-1
"1771";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,66369047619048;7,04464285714286;500;5500;51,8597285504553;1500,21761191395;51,8597285504553;39,8342842489005;1
"1772";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,43452380952381;6,9702380952381;500;5500;50,2570144349479;1053,61574710473;33,3875270721682;50,2570144349479;-1
"1773";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,5297619047619;6,89880952380952;500;5500;50,2112437150144;797,639560018099;17,5233870683272;50,2112437150144;-1
"1774";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44642857142857;7,13988095238095;500;5500;50,3320397026701;966,871813790442;33,4397798024589;50,3320397026701;-1
"1775";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,75;7,04464285714286;500;5500;50,1594693901235;759,761202580078;28,2588559944358;50,1594693901235;-1
"1776";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,71428571428571;6,80952380952381;500;5500;50,2767256890131;944,563040249379;37,978821563643;50,2767256890131;-1
"1777";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,61011904761905;7,08333333333333;500;5500;50,1095963569367;827,504083768171;32,8640859224065;50,1095963569367;-1
"1778";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,2827380952381;6,8422619047619;500;5500;50,5456229600054;1317,00706503649;50,5456229600054;32,9055397793324;1
"1779";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,46428571428571;6,9375;500;5500;50,7972136567952;941,881878471543;41,0140465821532;50,7972136567952;-1
"1780";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,36607142857143;6,85714285714286;500;5500;50,9084906247775;1104,26033004168;50,9084906247775;31,9026541248605;1
"1781";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,4047619047619;7,00595238095238;500;5500;50,9800352192598;873,458626271535;27,7391368104796;50,9800352192598;-1
"1782";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,68154761904762;7,08928571428571;500;5500;50,1490655693837;1055,41074490307;50,1490655693837;47,2418733624629;1
"1783";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,54761904761905;6,74702380952381;500;5500;51,3115065189611;772,497292000316;19,1981827111759;51,3115065189611;-1
"1784";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,39583333333333;6,95833333333333;500;5500;50,7715060435572;891,631712311918;17,6289951540129;50,7715060435572;-1
"1785";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,58630952380952;6,83035714285714;500;5500;51,2101831552971;793,762315376561;21,8449033040079;51,2101831552971;-1
"1786";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,49702380952381;6,87202380952381;500;5500;50,287392729017;1511,98481294726;50,287392729017;35,7113368655338;1
"1787";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,66369047619048;6,91369047619048;500;5500;50,5577227567694;1030,63920720617;50,5577227567694;44,3744041462293;1
"1788";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,30952380952381;7,02380952380952;500;5500;51,4499501077251;964,32862959935;34,8872949360602;51,4499501077251;-1
"1789";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,41666666666667;6,85714285714286;500;5500;50,0976572900667;1674,3754983474;46,0156259553205;50,0976572900667;-1
"1790";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,45833333333333;6,83630952380952;500;5500;50,0089725117561;1658,20890870053;50,0089725117561;35,5236149566268;1
"1791";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,3422619047619;6,81845238095238;500;5500;50,1664155394712;1101,2339647384;32,1489000992386;50,1664155394712;-1
"1792";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,52380952380952;6,7797619047619;500;5500;50,7426877625545;2022,70596711648;32,8755441841902;50,7426877625545;-1
"1793";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,47916666666667;7,04761904761905;500;5500;50,3719311680117;901,882485842114;20,5464456080048;50,3719311680117;-1
"1794";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,58333333333333;6,94047619047619;500;5500;50,3713270764893;1054,71220965529;39,527499719745;50,3713270764893;-1
"1795";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,38690476190476;6,9047619047619;500;5500;50,8649308389687;949,811564932043;29,220279418131;50,8649308389687;-1
