"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,58333333333333;1,94345238095238;500;5500;50,4954276708956;1063,41411281742;10,0299137154519;50,4954276708956;-1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,67559523809524;1,97916666666667;500;5500;51,8000000000002;2069,22681698574;51,8000000000002;5,95000000000003;1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,45833333333333;1,90178571428571;500;5500;52,9100174105577;1514,85097452066;2,07490264355128;52,9100174105577;-1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,43154761904762;1,86309523809524;500;5500;50,7886714968918;1914,8486203826;2,96816911345472;50,7886714968918;-1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,61011904761905;2,01785714285714;500;5500;50,9654066062356;1839,0957288835;3,18533791288973;50,9654066062356;-1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,49107142857143;2,03571428571429;500;5500;50,5157125241444;2738,94437836071;3,72934790446704;50,5157125241444;-1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,49107142857143;1,88690476190476;500;5500;50,168862381972;1307,93380660979;50,168862381972;8,75429813376693;1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,44642857142857;2,0625;500;5500;50,4268875398028;1278,56431120127;8,93641045009163;50,4268875398028;-1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,52380952380952;1,81845238095238;500;5500;50,3865840743963;1217,1388946669;5,33897579596252;50,3865840743963;-1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,52678571428571;1,93154761904762;500;5500;50,024271420169;934,866417124818;6,95701787962615;50,024271420169;-1
"11";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,46428571428571;1,86011904761905;500;5500;51,774546111234;1580,21540788817;7,24843645557275;51,774546111234;-1
"12";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,61607142857143;1,82738095238095;500;5500;50,3735836677148;1503,85981160825;9,04141245317959;50,3735836677148;-1
"13";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,61607142857143;1,88095238095238;500;5500;50,5838150953572;1606,68718309987;2,44197728046552;50,5838150953572;-1
"14";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,45535714285714;1,9702380952381;500;5500;50,0414953274003;1555,57094777256;8,9114991678932;50,0414953274003;-1
"15";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,5297619047619;1,89583333333333;500;5500;51,8526973910818;1045,71041872579;7,504995675025;51,8526973910818;-1
"16";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,55654761904762;1,98809523809524;500;5500;51,2156925484634;1554,0231701277;7,26192655537914;51,2156925484634;-1
"17";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,53869047619048;2,04166666666667;500;5500;50,2017749415247;1086,2844594892;50,2017749415247;5,22935155640882;1
"18";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,55654761904762;1,86309523809524;500;5500;50,7692359207059;1716,88828845522;50,7692359207059;9,67033065156303;1
"19";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,54761904761905;1,99702380952381;500;5500;50,8308255509753;1471,89627945305;7,95312236511859;50,8308255509753;-1
"20";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,49107142857143;1,91071428571429;500;5500;52,5642305317873;1396,36320745341;4,68725622576447;52,5642305317873;-1
"21";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,55059523809524;1,95833333333333;500;5500;51,1697377972541;1523,79059402461;4,71300216553656;51,1697377972541;-1
"22";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,46428571428571;2;500;5500;51,2201475805077;826,544235760532;12,723476150572;51,2201475805077;-1
"23";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,85;1,55357142857143;1,91071428571429;500;5500;52,0286488112515;1807,72955366483;4,76079139449361;52,0286488112515;-1
