"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_40";"dec_time_40";"freq_A_40";"freq_B_40";"which_won_40"
"66";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52083333333333;1,97321428571429;500;5500;40,2110869216953;1663,28458623191;6,58629871993286;40,2110869216953;-1
"67";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,5625;2,04464285714286;500;5500;42,7088231766331;1333,13871768857;42,7088231766331;9,82980850890762;1
"68";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,5;1,89583333333333;500;5500;41,3920160095521;1336,82675804694;8,7998774193536;41,3920160095521;-1
"69";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,375;1,99702380952381;500;5500;40,0274544165561;1333,71178934713;6,72730326328674;40,0274544165561;-1
"70";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,58928571428571;1,86607142857143;500;5500;40,5663686577909;1578,3641522348;7,56322127518136;40,5663686577909;-1
"71";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,45535714285714;1,88095238095238;500;5500;40,0020069151461;1257,30634464438;13,3340023050487;40,0020069151461;-1
"72";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47321428571429;2,00595238095238;500;5500;40,168843088365;1338,53653515147;40,168843088365;12,5116068635891;1
"73";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,5;1,96428571428571;500;5500;41,3921492029815;1544,0583133807;5,64438398222475;41,3921492029815;-1
"74";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47619047619048;1,90178571428571;500;5500;42,8503251375583;1698,16494170472;8,4351033735351;42,8503251375583;-1
"75";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47619047619048;1,88392857142857;500;5500;40,1504450955208;1140,47626309448;7,06647833681165;40,1504450955208;-1
"76";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,67559523809524;2,06547619047619;500;5500;40,4575223545638;879,043318366862;40,4575223545638;4,65440522663124;1
"77";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,48809523809524;2,03869047619048;500;5500;40,7477102140395;2014,22996284135;7,80997779102424;40,7477102140395;-1
"78";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,63690476190476;2,00297619047619;500;5500;40,2660937444246;1852,01433439326;40,2660937444246;12,967047138035;1
"79";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,40178571428571;2,08333333333333;500;5500;40,0951070472249;1183,26164150234;40,0951070472249;9,85388224041968;1
"80";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,49107142857143;1,83333333333333;500;5500;41,4178572852466;1341,80115583216;10,7753775051048;41,4178572852466;-1
"81";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,51785714285714;2,01785714285714;500;5500;40,4974329649782;991,512230606552;4,97919257766126;40,4974329649782;-1
"82";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,54464285714286;2,0297619047619;500;5500;40,8044378469664;818,555024373029;7,88657202084224;40,8044378469664;-1
"83";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47916666666667;1,98809523809524;500;5500;41,1625470116518;782,740820950863;17,2617132629507;41,1625470116518;-1
"84";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52083333333333;1,97916666666667;500;5500;42,742911042057;1388,37180279499;1,60687635496455;42,742911042057;-1
"85";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,51488095238095;1,98809523809524;500;5500;40,1713506442881;1798,42896257727;40,1713506442881;5,02141883053601;1
"86";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,44642857142857;2,01488095238095;500;5500;40,3234162978666;1084,9947466249;11,859828322902;40,3234162978666;-1
"87";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,51488095238095;1,85416666666667;500;5500;40,8189147533491;1205,05263100783;12,5596660779536;40,8189147533491;-1
"88";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47916666666667;1,95238095238095;500;5500;41,1519791380542;1225,19106914012;2,59225065436562;41,1519791380542;-1
"89";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,4672619047619;1,9702380952381;500;5500;40,291523759324;952,708750546139;40,291523759324;3,07308232062641;1
"90";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,41369047619048;1,88392857142857;500;5500;40,6305325464261;1338,33878354128;7,91951058108306;40,6305325464261;-1
"91";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,48214285714286;2,01190476190476;500;5500;41,4163862521263;1218,29494619954;12,4585877343795;41,4163862521263;-1
"92";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,40178571428571;1,88988095238095;500;5500;41,1995305566968;1094,52770389372;8,78022782355832;41,1995305566968;-1
"93";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,54464285714286;1,99107142857143;500;5500;40,7591485602369;1018,71526680938;3,10874861900112;40,7591485602369;-1
"94";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,41666666666667;1,86011904761905;500;5500;40,2074298420252;1465,9024506241;11,2053493002365;40,2074298420252;-1
"95";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52678571428571;1,91369047619048;500;5500;40,0138838861998;1249,45053433792;14,7059573256974;40,0138838861998;-1
"96";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,42261904761905;1,87202380952381;500;5500;42,1258048572812;1474,64968723511;7,83735904321511;42,1258048572812;-1
"97";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,43154761904762;2,06845238095238;500;5500;40,2664010926377;1280,98936400629;10,3161854038989;40,2664010926377;-1
"98";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,48511904761905;2,04166666666667;500;5500;40,4472175614422;1110,6934971856;40,4472175614422;16,1131191911436;1
"99";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52083333333333;2,05059523809524;500;5500;41,0200899450513;1795,56662648961;15,3825337293942;41,0200899450513;-1
"100";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,55952380952381;1,88988095238095;500;5500;44,7807235234123;935,524146939267;7,62930845213691;44,7807235234123;-1
"101";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,45833333333333;1,97916666666667;500;5500;40,233513705587;1288,55300794306;6,65016755464247;40,233513705587;-1
"102";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,4702380952381;1,98214285714286;500;5500;40,4394353453123;1307,462316821;10,6584558274467;40,4394353453123;-1
"103";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47916666666667;1,80654761904762;500;5500;40,2637889863009;1432,55846460692;40,2637889863009;3,96037268717714;1
"104";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47916666666667;1,91964285714286;500;5500;40,50874935699;1257,98136296054;3,84134692178353;40,50874935699;-1
"105";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52678571428571;2,00892857142857;500;5500;41,2458274935359;1533,41935928553;41,2458274935359;13,2703966718333;1
"106";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52083333333333;1,89583333333333;500;5500;42,0990354241117;1257,16413468832;17,1134290341917;42,0990354241117;-1
"107";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,49404761904762;2,07440476190476;500;5500;41,5859031300799;1167,55268695677;5,94084330429714;41,5859031300799;-1
"108";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,39880952380952;1,8422619047619;500;5500;41,2860221171864;857,874501249579;41,2860221171864;11,7960063191961;1
"109";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47321428571429;2,01785714285714;500;5500;40,8789228430545;2148,61205463478;40,8789228430545;12,4715357826268;1
"110";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47619047619048;1,8452380952381;500;5500;40,573612616597;1312,44043675769;40,573612616597;8,64683547566822;1
"111";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,52083333333333;1,9702380952381;500;5500;41,4743105057149;1926,20039591692;41,4743105057149;6,97047235390167;1
"112";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,55059523809524;1,96428571428571;500;5500;40,5588292561817;1544,69316839335;40,5588292561817;13,189863172742;1
"113";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,49404761904762;1,96428571428571;500;5500;41,6559764322303;983,266458773999;41,6559764322303;8,40120533086997;1
"114";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,5952380952381;2,13392857142857;500;5500;41,1811916235988;748,500603634077;41,1811916235988;15,9411064349415;1
"115";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,56845238095238;1,96130952380952;500;5500;40,3059723364732;1475,5216480667;4,33039372210043;40,3059723364732;-1
"116";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,45238095238095;1,99107142857143;500;5500;40,5809291679033;1900,43463242984;9,56786134853006;40,5809291679033;-1
"117";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,50595238095238;1,97619047619048;500;5500;40,2171193887694;1163,97543864584;16,8430670944419;40,2171193887694;-1
"118";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,57142857142857;1,9672619047619;500;5500;41,6794049462276;1025,67796942562;7,00214003096623;41,6794049462276;-1
"119";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,4702380952381;1,94345238095238;500;5500;40,6953701910415;1500,4942519213;7,86549171759626;40,6953701910415;-1
"120";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,58035714285714;1,89583333333333;500;5500;41,0380431432162;648,468064706792;41,0380431432162;9,91752709294392;1
"121";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,44345238095238;1,94642857142857;500;5500;40,7799664266786;1439,86215392782;12,4112941298587;40,7799664266786;-1
"122";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,5327380952381;1,89285714285714;500;5500;41,1263911144858;1084,10477827988;5,09831294807675;41,1263911144858;-1
"123";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,38988095238095;2,0327380952381;500;5500;42,5332257673483;1019,17909709084;2,76638866779501;42,5332257673483;-1
"124";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,47619047619048;2,05654761904762;500;5500;40,8513824588587;828,719377629393;5,98684053276377;40,8513824588587;-1
"125";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,51785714285714;1,98809523809524;500;5500;40,3905514891863;1010,16348601759;6,55914938713281;40,3905514891863;-1
"126";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,39285714285714;1,79464285714286;500;5500;41,2202186607337;956,208396418978;5,02685593423582;41,2202186607337;-1
"127";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,46428571428571;1,9375;500;5500;40,4043998038773;983,494337702661;40,4043998038773;9,48625038873641;1
"128";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,9;1,50595238095238;1,97916666666667;500;5500;41,6438838301723;1935,04461160455;41,6438838301723;5,02598597950355;1
