"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30"
"610";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,982142857142857;1,43154761904762;500;5500;30,529799337535;1221,1869909782;30,529799337535;9,02016798608989;1
"611";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1;1,4702380952381;500;5500;31,7061295212726;739,087555584934;31,7061295212726;21,0225423999742;1
"612";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,99702380952381;1,44940476190476;500;5500;30,8908959838194;1209,34105341109;7,46812869938491;30,8908959838194;-1
"613";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,964285714285714;1,4672619047619;500;5500;31,2388003337919;1722,60108447268;31,2388003337919;14,6431876564649;1
"614";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,973214285714286;1,57440476190476;500;5500;31,6816302666099;1176,47202887973;31,6816302666099;8,32042815082684;1
"615";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,00297619047619;1,38392857142857;500;5500;30,5716052662568;738,207686722124;4,82709556835634;30,5716052662568;-1
"616";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,08928571428571;1,45238095238095;500;5500;30,3028982955324;1328,45696250008;5,92882792738678;30,3028982955324;-1
"617";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,928571428571429;1,34821428571429;500;5500;30,1222774030577;779,832409526943;20,6272116999199;30,1222774030577;-1
"618";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01785714285714;1,37797619047619;500;5500;30,7430764011865;750,32529428638;30,7430764011865;17,421076627339;1
"619";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,952380952380952;1,42261904761905;500;5500;30,0566362612224;1103,91083151481;9,6734001760256;30,0566362612224;-1
"620";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,05654761904762;1,41964285714286;500;5500;33,1317792785968;2387,83495514973;5,3546309945207;33,1317792785968;-1
"621";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,988095238095238;1,38392857142857;500;5500;32,1268306763045;1316,6167361634;5,4108346402197;32,1268306763045;-1
"622";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04464285714286;1,41666666666667;500;5500;30,5515598740598;623,022027245069;9,73621138843665;30,5515598740598;-1
"623";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,988095238095238;1,45833333333333;500;5500;30,4252699531421;1259,56602154667;30,4252699531421;8,78952243090771;1
"624";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,06845238095238;1,4672619047619;500;5500;32,8717740327908;1089,5860007274;5,25948384524653;32,8717740327908;-1
"625";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04761904761905;1,44642857142857;500;5500;30,3365871962475;623,627392511635;30,3365871962475;10,1121957320825;1
"626";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,922619047619048;1,44642857142857;500;5500;33,7022514698992;762,610780473037;10,9131099997769;33,7022514698992;-1
"627";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,919642857142857;1,4672619047619;500;5500;32,8710414853216;1059,84656773299;9,20389161589005;32,8710414853216;-1
"628";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,45238095238095;500;5500;32,275147166576;899,602175100867;9,37020401610271;32,275147166576;-1
"629";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,07738095238095;1,55654761904762;500;5500;30,8845736112933;662,276388361021;30,8845736112933;7,80241859653725;1
"630";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1;1,48214285714286;500;5500;32,5582725525475;875,375139858241;13,2167245015292;32,5582725525475;-1
