"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30";"bound_40";"dec_time_40";"freq_A_40";"freq_B_40";"which_won_40";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,27597271511331;1,53571428571429;2,20833333333333;500;5500;30,2037713486272;724,836864557626;4,31482447837531;30,2037713486272;-1;40,0969623076238;823,055457447239;3,28663625472326;40,0969623076238;-1;52,735485901151;968,341939020615;2,05462932082406;52,735485901151;-1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;5,58471718733199;1,53571428571429;2,82142857142857;500;5500;31,4998944180031;627,506183747987;7,39283236340889;31,4998944180031;-1;40,5851389225272;703,881112987196;4,43367063859541;40,5851389225272;-1;50,2914651223305;1007,77534219626;1,97221431852277;50,2914651223305;-1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,52056707185693;1,4672619047619;2,39880952380952;500;5500;31,8741099371709;1390,10586324464;16,1121874407677;31,8741099371709;-1;40,5335415875104;1447,37621867843;13,8489600423994;40,5335415875104;-1;51,1535076377079;1583,02757646509;6,31114704621072;51,1535076377079;-1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,66406356543303;1,53869047619048;1,80059523809524;500;5500;30,2687977136213;1117,93186407955;3,09567249343855;30,2687977136213;-1;40,6400321688648;1228,69145630872;3,72533628214594;40,6400321688648;-1;50,0467445350882;1502,70518105109;4,36649448963857;50,0467445350882;-1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,89294025744312;1,47321428571429;2,45833333333333;500;5500;31,2275216701844;918,992387548206;11,1761656503818;31,2275216701844;-1;40,3100521004726;979,640395054554;10,2374735493264;40,3100521004726;-1;50,8509003970649;1106,41173937716;1,71793582422517;50,8509003970649;-1
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;5,08096968010068;1,4672619047619;2,54464285714286;500;5500;32,1488070174461;795,486066709715;16,7441703215865;32,1488070174461;-1;40,8107453185545;864,676069077027;11,7080007061427;40,8107453185545;-1;50,5797263776057;971,901882639284;4,91747339782277;50,5797263776057;-1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,44358719536103;1,5297619047619;2,2797619047619;500;5500;30,5976849879113;849,303882933246;16,1394382353818;30,5976849879113;-1;42,1747360630591;1008,99006568174;6,58980250985298;42,1747360630591;-1;50,7038727023278;1216,13268230418;4,57743295229348;50,7038727023278;-1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,58186706341803;1,60119047619048;1,80357142857143;500;5500;30,2050091124741;728,471745392215;4,26809911371917;30,2050091124741;-1;41,7214785355549;903,849026770891;6,51898102118045;41,7214785355549;-1;51,0733826404991;1028,47174539222;6,34244621025806;51,0733826404991;-1
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,91047442867421;1,37797619047619;1,99404761904762;500;5500;31,552206641175;1192,95874358246;31,552206641175;12,4194855928029;1;40,189562521825;2208,61989715666;40,189562521825;15,6671175932538;1;51,1094222611326;4309,00116839936;6,88011453515246;51,1094222611326;-1
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;5,77082839328796;1,52380952380952;2,84821428571429;500;5500;32,0503550668464;683,768422290788;9,44642044075473;32,0503550668464;-1;40,9581271525103;782,367938697194;11,5607616962731;40,9581271525103;-1;51,1196879403796;850,148834593083;6,79212636970078;51,1196879403796;-1
"11";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,76768361474387;1,48809523809524;1,79464285714286;500;5500;30,7637343865319;1260,14065814583;9,29321142926484;30,7637343865319;-1;40,2979053370694;1590,43517652047;9,48186007931045;40,2979053370694;-1;51,7780553500022;1919,95726010159;5,31966322089063;51,7780553500022;-1
"12";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,30937841162086;1,48214285714286;2,19047619047619;500;5500;30,6600522460533;597,154583698485;30,6600522460533;13,7441613516791;1;40,5917191996737;667,125658559595;40,5917191996737;10,8904612486929;1;51,5785159243442;976,435503170246;51,5785159243442;0,721377845095723;1
"13";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;5,13613055110909;1,51488095238095;2,60119047619048;500;5500;31,3338075134352;783,269976687862;10,4446025044784;31,3338075134352;-1;40,4089167112686;860,831872194076;12,7788881907431;40,4089167112686;-1;51,7074372752043;1026,95048498766;4,00315643420937;51,7074372752043;-1
"14";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,03245613514446;1,47619047619048;1,58035714285714;500;5500;31,7052376295391;1157,35592347568;31,7052376295391;15,5223559227952;1;40,5214573286882;1374,07799135682;40,5214573286882;13,8448312539685;1;50,152897324015;2289,53452486661;50,152897324015;5,0152897324015;1
"15";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,89921868499368;1,5;2,40178571428571;500;5500;30,1154660109829;704,825582354294;8,55913244522671;30,1154660109829;-1;40,735716895292;764,153710016749;2,37625015222537;40,735716895292;-1;51,3664842143988;862,358294547247;5,78298166652171;51,3664842143988;-1
"16";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,38347192946821;1,39285714285714;2,16071428571429;500;5500;30,1982761182121;581,187081905406;3,8550990789207;30,1982761182121;-1;42,0662133982088;770,44808596951;10,9440555182332;42,0662133982088;-1;50,2018104914619;867,677912816015;9,9124593964033;50,2018104914619;-1
"17";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,86057321168482;1,52380952380952;2,00297619047619;500;5500;30,2379298499998;1066,78973117384;30,2379298499998;23,3357936885868;1;41,6312234333218;1352,19252484563;18,8641481182239;41,6312234333218;-1;51,0145483933624;1852,50894314508;4,6987084046518;51,0145483933624;-1
"18";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,14803784131072;1,53571428571429;1,57142857142857;500;5500;30,1258817638977;1195,25527448418;16,8070708788061;30,1258817638977;-1;40,1809080984444;1400,95221199712;7,57508923167395;40,1809080984444;-1;50,4738179181125;1516,61148198027;8,06179036192075;50,4738179181125;-1
"19";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;3,27398833050393;1,47916666666667;1,74404761904762;500;5500;30,8972048151417;998,967407920756;30,8972048151417;10,2990682717139;1;41,9867186463006;1249,79035975886;41,9867186463006;10,4966796615752;1;50,3959748297754;1327,80804368236;50,3959748297754;7,19942497568219;1
"20";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,3671572136227;1,45833333333333;2,17857142857143;500;5500;31,171241688084;1170,83695614356;7,792810422021;31,171241688084;-1;40,5370976849815;1377,16654856125;7,09399209487177;40,5370976849815;-1;50,4933752232939;1600,61788203182;5,49587757532451;50,4933752232939;-1
"21";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;5,37174263689667;1,49107142857143;2,63690476190476;500;5500;30,6095475089501;690,57087565056;7,89923806682583;30,6095475089501;-1;40,754129428283;789,00194878604;7,07303072722267;40,754129428283;-1;50,0499999999998;974,463228228161;5,24999999999998;50,0499999999998;-1
"22";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;3;4,38950011739507;1,41964285714286;2,25595238095238;500;5500;30,5294295567035;850,91822171232;13,60550665027;30,5294295567035;-1;41,5596250952199;991,99706115854;7,3144940167587;41,5596250952199;-1;50,0085967835255;1158,76325870242;3,31182760155798;50,0085967835255;-1
