"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30";"bound_40";"dec_time_40";"freq_A_40";"freq_B_40";"which_won_40";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"3024";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;4,12359319627285;1,92857142857143;1,91666666666667;500;5500;30,5760643754855;1115,13175594477;21,699142460022;30,5760643754855;-1;40,4077094144925;1346,23973109533;8,41827279468594;40,4077094144925;-1;50,1829201828605;1570,44451192614;4,15306925651259;50,1829201828605;-1
"3025";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,19818382617086;2,01785714285714;3,45238095238095;500;5500;31,1821625446423;602,694687788957;31,1821625446423;11,7352224630374;1;40,7611459176479;919,065628902015;13,0302023835104;40,7611459176479;-1;50,9806071896802;1122,1639580213;10,6952322775553;50,9806071896802;-1
"3026";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;5,3465227894485;1,94047619047619;2,65178571428571;500;5500;30,4261243676767;1115,82428508603;30,4261243676767;14,5516246975845;1;42,1751348025184;1824,63511706535;10,1080901592813;42,1751348025184;-1;50,4475303794011;1910,91586428094;9,11310226208536;50,4475303794011;-1
"3027";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,74884744919837;2,12797619047619;3,82738095238095;500;5500;31,5713434562044;799,403373353813;23,4124569450505;31,5713434562044;-1;40,7804551845063;1182,89035570613;17,5228518370925;40,7804551845063;-1;52,4718086007148;1355,34029708275;16,6955754638638;52,4718086007148;-1
"3028";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,66675435751677;1,84821428571429;3,95238095238095;500;5500;30,005580269119;720,70007747422;5,33432538117671;30,005580269119;-1;40,2544861278727;859,912309050509;10,5753311013903;40,2544861278727;-1;50,7227596753129;946,895915697856;5,596994171069;50,7227596753129;-1
"3029";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,63337414897978;1,97916666666667;3,83333333333333;500;5500;30,9398350890992;563,372649073972;6,4013451908481;30,9398350890992;-1;40,946679139238;775,488300419687;18,309490672017;40,946679139238;-1;50,3626355283307;890,190821662843;13,7352642349993;50,3626355283307;-1
"3030";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;6,58499487210065;1,91964285714286;3,48214285714286;500;5500;30,8330805308887;769,485432893543;15,5859527958338;30,8330805308887;-1;40,1097773598001;828,755396273332;9,02469990595502;40,1097773598001;-1;51,1336799875307;1046,55718600952;8,30092207589784;51,1336799875307;-1
"3031";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;4,36373244039714;1,94642857142857;2,375;500;5500;30,9107684001625;643,399535629448;10,9475638083909;30,9107684001625;-1;41,9346734426058;762,864366540106;8,05145730098031;41,9346734426058;-1;51,3769308166932;851,96034760404;4,67063007424483;51,3769308166932;-1
"3032";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;4,52020027302206;2,01488095238095;2,16666666666667;500;5500;31,0917935941181;632,682464032271;31,0917935941181;4,34616469595199;1;41,5949885603338;730,811223142941;41,5949885603338;6,37342566650276;1;50,0107246731326;877,489655310181;50,0107246731326;7,04849139688446;1
"3033";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;4,17838913109154;1,9047619047619;2,12202380952381;500;5500;30,6460805265272;621,408960945844;8,75602300757921;30,6460805265272;-1;40,0541547632933;796,971392518827;4,88465301991382;40,0541547632933;-1;50,3196425082167;884,78779367162;7,71322987352226;50,3196425082167;-1
"3034";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;5,81123253889382;1,89583333333333;3,0297619047619;500;5500;30,7783143752113;758,381060174663;6,76446469784864;30,7783143752113;-1;40,775481115267;837,192842312612;5,91902145221618;40,775481115267;-1;50,4639669677425;1060,09983395073;2,70947473652308;50,4639669677425;-1
"3035";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,33394763525575;2,0922619047619;3,61607142857143;500;5500;31,4237324084368;645,854422914725;12,0045719313129;31,4237324084368;-1;41,1309581590364;852,844213093497;7,12504787006929;41,1309581590364;-1;50,5396027464313;1074,61739689895;5,05396027464313;50,5396027464313;-1
"3036";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;5,27764280047268;1,89583333333333;2,8452380952381;500;5500;31,9131129591852;873,030823718307;8,1411002446901;31,9131129591852;-1;41,10382141888;1271,49099318816;8,6185432007329;41,10382141888;-1;50,666360665998;1486,99605735901;9,3332769647891;50,666360665998;-1
"3037";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;6,0776269864291;2,02083333333333;3,01488095238095;500;5500;31,2768770844176;647,46502557383;19,8423198707596;31,2768770844176;-1;42,0032609767651;804,853493439182;15,7932261272637;42,0032609767651;-1;50,8134603580895;1104,29061542976;6,6859816260644;50,8134603580895;-1
"3038";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;6,78179533407092;1,93154761904762;3,38690476190476;500;5500;30,2057461802492;720,257436937829;20,0240339846596;30,2057461802492;-1;41,0648272103154;953,710244367311;16,7830163381289;41,0648272103154;-1;50,3007091185827;1067,62786055275;8,95766052796678;50,3007091185827;-1
"3039";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;4;7,18015682604164;2,05654761904762;3,49702380952381;500;5500;31,1082293040095;674,645183011959;16,215991871239;31,1082293040095;-1;40,8263233330095;959,57071059157;27,5853536033848;40,8263233330095;-1;50,6481126832441;1072,11519629534;6,89089968479511;50,6481126832441;-1
